Concept,MoodTag1,MoodTag2,Semantic1,Semantic2,Semantic3,Semantic4,Semantic5
chromatism,sad,scared,melanoderma,depigmentation,yellow,coal_black,achromatic_color
chromesthesia,joyful,interesting,music,perception,study,fad,cordon
chronic_lymphocytic_leukemia,interesting,joyful,rhabdomyosarcoma,lymphangioma,seminoma,liposarcoma,rhabdomyoma
chronic_myelocytic_leukemia,interesting,joyful,rhabdomyosarcoma,lymphangioma,chronic_lymphocytic_leukemia,seminoma,liposarcoma
chronic_wasting_disease,interesting,joyful,pullorum_disease,hog_cholera,psittacosis,myxomatosis,foot-and-mouth_disease
chronoscope,surprising,admirable,colt,optical_instrument,instrument,free-reed_instrument,indicator
chrysomelidae,joyful,interesting,gelechiidae,tineoidea,gracilariidae,phyllidae,tortricidae
chrysophyceae,sad,scared,passer,kingdom,animal_group,biological_group,entomostraca
chrysopidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
chrysotherapy,sad,scared,megavitamin_therapy,insulin_shock,metrazol_shock,shock_therapy,phytotherapy
chumminess,joyful,interesting,openness,heart,grace,good_nature,composure
chutzpanik,sad,scared,master,slattern,feudal_lord,vagrant,gent
ciardi,surprising,admirable,drama_critic,tate,taylor,poet,sexton
cicindelidae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
ciconiidae,sad,scared,hydrobatidae,bird_family,paradisaeidae,eurylaimidae,spheniscidae
cigar-box_cedar,joyful,interesting,myrrh,incense_wood,douglas_fir,pencil_cedar,matchwood
cinder_pig,joyful,interesting,mine_pig,swedish_iron,ingot_iron,cast_iron,linen
cinder_track,surprising,admirable,service_station,gasoline_station,treasury,truck_stop,goldmine
cinnamon_toast,sad,scared,cake,condiment,wort,prune,raisin
circumflex,joyful,interesting,check_mark,doctor_of_osteopathy,doctor_of_education,first,doctor's_degree
circus_acrobat,surprising,admirable,acrobat,comer,zaharias,thorpe,connors
cirrus,surprising,admirable,shoot,bud,natural_object,down,bipinnate_leaf
cirsium,sad,scared,passer,kingdom,animal_group,biological_group,scrophularia
citrophilous_mealybug,sad,scared,invertebrate,arachnid,green_peach_aphid,balsam_woolly_aphid,meadow_spittlebug
city_father,surprising,admirable,cannon_fodder,field-grade_officer,captain,presbyter,high_commissioner
city_slicker,surprising,admirable,slicker,worthy,dame,colossus,belle
civic_pride,joyful,interesting,fulfillment,contentment,bonheur,belonging,happiness
civilian,sad,scared,freeman,swing_voter,master,slattern,feudal_lord
cladode,surprising,admirable,shoot,bud,natural_object,down,cane
cladonia,joyful,interesting,cercospora,volvariella,polyporus,phallus,claviceps
claimant,surprising,admirable,besieger,possible,aspirant,probable,cannon_fodder
clambake,sad,scared,condiment,wort,protease_inhibitor,narcotic,hallucinogen
clary_sage,surprising,admirable,herb,rue,savory,sweetening,rye_bread
classical_conditioning,sad,scared,counter_conditioning,relish,sensation,malodor,somesthesia
classical_style,joyful,interesting,touch,fit,walk,tendency,gracefulness
classroom_project,sad,scared,war,risk,struggle,medical_care,treatment
clathrus,sad,scared,scleroderma,ozonium,entoloma,phytophthora,hydnum
claviceps,joyful,interesting,cercospora,volvariella,polyporus,phallus,genus_verticillium
claw_hatchet,surprising,admirable,drove,club,lochaber_ax,butter_knife,pocketknife
clawfoot,interesting,joyful,talipes_equinus,clubfoot,venereal_disease,disease,infectious_disease
clean_bill_of_health,joyful,interesting,affirmative,assertion,yes,yea,postulate
clear_liquid_diet,surprising,admirable,low-fat_diet,fad_diet,balanced_diet,rye_bread,herb
clearway,sad,scared,bowery,track,chisholm_trail,arcade,calumet
cleavage,sad,scared,hardening,sea,natural_process,peeing,atmospheric_phenomenon
clement_vii,surprising,admirable,pius_ix,leo_xiii,leo_x,god,count
cleridae,sad,scared,arctiidae,chalcididae,atropidae,carabidae,jassidae
clever_dick,surprising,admirable,mentor,sage,thinker,diviner,hakham
clinical_psychology,joyful,interesting,medical_science,acoustic,psychopharmacology,phrenology,therapeutic
clitocybe_inornata,surprising,admirable,tricholoma_pessundatum,tricholoma_pardinum,death_cap,morchella_crassipes,nameko
cloche,sad,scared,protective_covering,cuisse,shield,mule,costume
clock_pendulum,sad,scared,weight,backlighting,lever,bus,projectile
clonus,sad,scared,complex_absence,epileptic_seizure,petit_mal,raptus_hemorrhagicus,paroxysm
close_quarters,surprising,admirable,lie,ararat,hiding_place,lookout,pride_of_place
close-quarter_fighting,joyful,interesting,set-to,administration,obedience,disobedience,issus
closed-circuit_television,sad,scared,lever,bus,projectile,ride,serpent
closely_held_corporation,sad,scared,shell_corporation,bear_market,bull_market,hawala,nongovernmental_organization
closet_drama,joyful,interesting,black_comedy,farce,low_comedy,high_comedy,slapstick
closet_queen,sad,scared,butch,fagot,master,slattern,feudal_lord
clostridium_perfringens,surprising,admirable,high_explosive,soman,disrupting_explosive,chemical_bomb,bacteria
clothes_hamper,sad,scared,bus,lever,projectile,ride,serpent
cloudlessness,sad,scared,yellow,coal_black,achromatic_color,black,flatness
cloverleaf,surprising,admirable,ararat,hiding_place,lie,wilson,illimani
clozapine,sad,scared,flurazepam,haloperidol,thioridazine,minor_tranquilizer,thiothixene
clubroot_fungus,sad,scared,smut,fungus,bunt,pink_disease_fungus,boil_smut
cnicus,joyful,interesting,arnoseris,marrubium,kolkwitzia,sambucus,ceratophyllum
cnidosporidia,sad,scared,passer,kingdom,animal_group,biological_group,entomostraca
co-beneficiary,sad,scared,beneficiary,heir_apparent,kleptomaniac,master,slattern
coating,surprising,admirable,tulle,wirework,organdy,taffeta,brussels_lace
cocarboxylase,surprising,admirable,skeletal_muscle,spine,hand,need,horn
coccidium,surprising,admirable,sporozoan,rhizopod,bacteria,costia,heliozoan
coccobacillus,sad,scared,alga,yersinia_pestis,halophile,shiga_bacillus,staphylococcus
coccygeal_nerve,sad,scared,bone,underpart,cock,trap,base
cochon_de_lait,surprising,admirable,sausage,sole,rye_bread,kiss,bun
cock-a-doodle-doo,sad,scared,bang,blare,mutter,spill,breakdown
cockaigne,sad,scared,mythical_monster,pipe_dream,mythical_being,death,imagination
cocoa_powder,sad,scared,dutch-processed_cocoa,prune,cake,raisin,round
coconut_milk,surprising,admirable,rye_bread,herb,rue,concoction,bun
cocozelle,sad,scared,prune,raisin,cake,round,kale
codger,surprising,admirable,old_woman,oldster,old-timer,patriarch,gentleman
coefficient_of_concordance,joyful,interesting,business,joy,confirmation,sign,information
coelogyne,surprising,admirable,rattlesnake_orchid,swan_orchid,foxtail_orchid,cattleya,calypso
coextension,joyful,interesting,elongation,profusion,sweep,luminosity,touch
coffee_fungus,sad,scared,smut,fungus,bunt,pink_disease_fungus,boil_smut
coffee_substitute,joyful,interesting,beverage,water,rye_bread,herb,rue
coffee-table_book,surprising,admirable,sewing,plate,objet_d'art,match,gem
cognac,joyful,interesting,slivovitz,eau_de_vie,beverage,water,medicine
cognitive_factor,angry,sad,zu,imagination,unit,food,opinion
colchicaceae,sad,scared,aphyllanthaceae,aloeaceae,tecophilaeacea,alstroemeriaceae,smilacaceae
cold_comfort,joyful,interesting,embarrassment,anger,sexual_desire,bonheur,liking
cold_fish,surprising,admirable,social_climber,narcissist,defamer,tantalizer,sneak
cold_frame,sad,scared,protective_covering,cuisse,shield,mule,costume
cold_medicine,sad,scared,protease_inhibitor,narcotic,hallucinogen,soft_drug,isoniazid
cold_sweat,interesting,joyful,condition,venereal_disease,disease,infectious_disease,qi
cold_turkey,joyful,interesting,dismissal,orgasm,degradation,care,humiliation
cold-water_flat,sad,scared,shelter,prison,chamber,obstruction,burial_chamber
coleoptera,sad,scared,polymastigina,nematocera,ornithischia,chelonethida,aepyorniformes
coleslaw,surprising,admirable,chef's_salad,vitamin_e,banquet,rye_bread,herb
colicroot,surprising,admirable,common_grape_hyacinth,brodiaea,pipal,composite,fever_tree
collagen,sad,scared,bone,underpart,cock,base,trap
collar,disgusting,sad,hat,prison,obstruction,chamber,protective_covering
collar_blight,interesting,joyful,stripe_blight,celery_blight,wheat_scab,apple_blight,beet_blight
collard,surprising,admirable,sole,rye_bread,sausage,kiss,bun
collateral_damage,sad,scared,fatal_accident,spill,slip,mishap,weakening
collector's_item,surprising,admirable,bric-a-brac,curio,opening,cannon_fodder,ally
colonel_blimp,sad,scared,mythical_monster,mythical_being,death,pipe_dream,imagination
color_chart,joyful,interesting,plot,organization_chart,demonstration,illustration,effusion
color_scheme,sad,scared,bunch,stack,aorist,alphabet_soup,jungle
color_vision,joyful,interesting,ear,reason,faculty,volition,brain
color-blind_person,sad,scared,monochromat,master,slattern,feudal_lord,vagrant
coloratura,joyful,interesting,harmonization,performing_arts,reel,philosophy,magic_trick
comatula,joyful,interesting,gracula,cebuella,cnicus,ceratophyllum,burmannia
comatulidae,joyful,interesting,rhinolophidae,gelechiidae,xylariaceae,phalaropidae,tineoidea
combat_ceiling,sad,scared,patency,misalignment,dead_center,anteriority,breathing_room
combativeness,sad,scared,competitiveness,sociability,unemotionality,fault,courage
combustibility,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
comedown,sad,scared,slaughter,murder,vulgarization,break,wilt
comeliness,joyful,interesting,glory,beauty,sparkle,nonuniformity,invaluableness
comfort_zone,joyful,interesting,music,perception,study,fad,cordon
comicality,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
comity_of_nations,joyful,interesting,unanimity,agreement,mollification,prosperity,embarrassment
comma_bacillus,surprising,admirable,bacteria,rhizopod,spirochete,chlamydia_psittaci,chlamydia_trachomatis
commission,joyful,interesting,running,prosperity,embarrassment,rejection,condition
committedness,joyful,interesting,graveness,seriousness,openness,manner,heat
commodity_brokerage,joyful,interesting,underperformer,law_firm,the_city,law_enforcement_agency,consortium
common_booklouse,sad,scared,booklouse,psocopterous_insect,invertebrate,arachnid,citrophilous_mealybug
common_brant_goose,surprising,admirable,ibis,phalarope,european_bittern,golden_plover,wilson's_phalarope
common_european_earwig,sad,scared,invertebrate,arachnid,booklouse,citrophilous_mealybug,chalcid_fly
common_good,joyful,interesting,profit,advantage,handicap,edge,lead
common_grape_hyacinth,surprising,admirable,colicroot,brodiaea,pipal,composite,fever_tree
common_maidenhair,surprising,admirable,boston_fern,floating-moss,oleander_fern,adder's_tongue,alpine_lady_fern
common_morel,sad,scared,tricholoma_vaccinum,cortinarius_subfoetidus,pholiota_flammans,gymnopilus_validipes,tricholoma_venenata
common_mullein,disgusting,sad,plant,everlasting,animal,reformer,feudal_lord
common_valerian,surprising,admirable,composite,pipal,french_marigold,rattlesnake_orchid,fringed_pink
common_wallaby,sad,scared,eastern_dasyure,tom,monkey,snake,monster
common_wheat,surprising,admirable,pipal,composite,sweet_corn,noble_cane,sword_grass
commonalty,sad,scared,center,demimonde,immigrant_class,uninitiate,lobby
communion,sad,scared,traffic,suggestion,spiel,dissuasion,salvation
communism_peak,surprising,admirable,ararat,hiding_place,lie,wilson,illimani
commutability,joyful,interesting,liquidity,mutability,progressiveness,vicissitude,convertibility
commutation_ticket,joyful,interesting,pas,statement,pardon,derivative_instrument,section
companionability,joyful,interesting,openness,heart,grace,good_nature,composure
complement_fixation,sad,scared,tremble,peeing,caressing,sob,hardening
complement_fixation_test,sad,scared,tuberculin_test,dick_test,agglutination_test,schick_test,shot
complex,sad,scared,heartlessness,panic,pang,dissatisfaction,indifference
complex_absence,sad,scared,epileptic_seizure,petit_mal,clonus,raptus_hemorrhagicus,paroxysm
complex_conjugate,joyful,interesting,large_integer,decimal_fraction,yemeni_fils,tet,religious_festival
complex_sentence,sad,scared,periodic_sentence,run-on_sentence,simple_sentence,subordinate_clause,adjunct
composite_number,sad,scared,transcendental_number,force_unit,cord,illumination_unit,million
compound_number,sad,scared,transcendental_number,force_unit,cord,illumination_unit,million
compressed_gas,surprising,admirable,rye_bread,herb,rue,medicine,vitamin_e
compromise_verdict,sad,scared,quotient_verdict,directed_verdict,special_verdict,false_verdict,due_process
compulsiveness,joyful,interesting,obsessiveness,openness,manner,heat,trait
computer_expert,sad,scared,master,psychotherapist,speech_therapist,liturgist,deadeye
comstockery,sad,scared,oversimplification,rationalization,decontamination,wound,babel
concert_grand,surprising,admirable,free-reed_instrument,colt,indicator,array,bait
concrete_jungle,sad,scared,preserve,lair,wilderness,bottom,earth
concubinage,sad,scared,salvation,mistreatment,insult,no,stupidity
concurrent_negligence,joyful,interesting,failure,bull,dereliction,escape_mechanism,breach_of_contract
conditionality,joyful,interesting,prosperity,embarrassment,rejection,condition,anger
conditioned_stimulus,joyful,interesting,business,joy,grief,positive_stimulus,confirmation
conductive_hearing_loss,interesting,joyful,hyperacusis,sensorineural_hearing_loss,infirmity,tetartanopia,cachexia
cone_clutch,surprising,admirable,colt,free-reed_instrument,indicator,array,bait
confession_of_judgment,sad,scared,due_process,quotient_verdict,non_prosequitur,compromise_verdict,directed_verdict
confessor,joyful,interesting,holy_order,standing,subordinateness,repute,esteem
conflagration,sad,scared,forest_fire,ground_fire,spill,breakdown,bang
conformist,surprising,admirable,worthy,dame,colossus,belle,sun
confucianism,joyful,interesting,instrumentalism,mentalism,british_empiricism,rationalism,positivism
conge,joyful,interesting,dismissal,orgasm,degradation,care,humiliation
congeniality,joyful,interesting,affability,sweetness_and_light,kindliness,neighborliness,familiarity
congenialness,joyful,interesting,accord,justness,congruity,streak,characteristic
congress_boot,surprising,admirable,handwear,change,sack,blucher,hip_boot
congruity,joyful,interesting,congenialness,accord,justness,streak,characteristic
conjuncture,sad,scared,spill,breakdown,bang,downfall,calamity
conjuring,sad,scared,exorcism,sorcery,rainbow,hebe,promise
connarus_guianensis,sad,scared,marblewood,common_mullein,everlasting,plant,mallee
connors,surprising,admirable,comer,zaharias,thorpe,circus_acrobat,football_hero
conquest,sad,scared,acrobatic_stunt,stunt,break,forgiveness,wilt
conscience_money,joyful,interesting,regular_payment,social_welfare,gift,acquisition,purchase
conscientiousness,joyful,interesting,carefulness,diligence,mindfulness,attentiveness,meticulousness
conservation_of_mass,sad,scared,conservation_of_momentum,hypothesis,unit,assumption,double
conservation_of_momentum,sad,scared,conservation_of_mass,hypothesis,unit,assumption,double
conservative_judaism,joyful,interesting,salafism,zoroastrianism,arminianism,presbyterianism,wesleyanism
consolation,angry,sad,desire,thing,hate,fear,sadness
consonance,joyful,interesting,forte,touch,walk,tendency,gracefulness
consonant,angry,sad,fir,pu,connection,accumulation,fine
conspicuousness,joyful,interesting,apparentness,audibility,perceptibility,boldness,obtrusiveness
conspiracy_of_silence,sad,scared,misrepresentation,incrimination,proposition,charge,rib
construction_paper,joyful,interesting,linen,waste,mineral,myrrh,calf
constructive_fraud,joyful,interesting,fraud_in_law,sting_operation,barratry,prostitution,arrogance
constructive_possession,sad,scared,criminal_possession,mistreatment,insult,cruelty,mischief
constructiveness,joyful,interesting,nonuniformity,invaluableness,suitability,note,good
continence,joyful,interesting,eremitism,austerity,monasticism,abstinence,temperance
contingent,joyful,interesting,law_enforcement_agency,posse,consortium,british_labour_party,ruck
continuing_trespass,sad,scared,mischief,trickery,robbery,wrath,envy
continuousness,sad,scared,haste,impermanence,immortality,perdurability,fermata
contractility,sad,scared,immateriality,worse,fraudulence,tediousness,malevolence
contrarian,sad,scared,ford,wildcatter,sandboy,cheapjack,underseller
contumacy,sad,scared,insubordination,name,vengeance,strife,corporal_punishment
convalescence,sad,scared,peeing,tremble,caressing,sob,hardening
