Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
insolubility joyful interesting nonuniformity invaluableness suitability note good
comicality joyful interesting nonuniformity invaluableness suitability note good
epicurism joyful interesting heart grace good_nature composure repose
gourmandism joyful interesting heart grace good_nature composure repose
subjectivism joyful interesting nonuniformity invaluableness suitability note good
ulteriority joyful interesting nonuniformity invaluableness suitability note good
woodiness joyful interesting nonuniformity invaluableness suitability note good
fissure_of_sylvius surprising admirable parieto-occipital_sulcus skeletal_muscle spine hand horn
parieto-occipital_sulcus surprising admirable fissure_of_sylvius skeletal_muscle spine hand horn
sphenion surprising admirable socket skeletal_muscle spine hand horn
canal_of_schlemm surprising admirable thoracic_duct socket skeletal_muscle spine hand
sausage_curl surprising admirable down shoot natural_object bud soul_patch
soul_patch surprising admirable facial_hair down shoot natural_object bud
carnassial_tooth surprising admirable permanent_tooth skeletal_muscle spine hand horn
erectile_tissue surprising admirable skeletal_muscle spine hand horn socket
musculus_abductor_hallucis surprising admirable skeletal_muscle voluntary_muscle musculus_adductor_hallucis spine hand
musculus_adductor_hallucis surprising admirable skeletal_muscle musculus_abductor_hallucis voluntary_muscle spine hand
third_eye surprising admirable skeletal_muscle spine hand horn socket
permanent_tooth surprising admirable carnassial_tooth skeletal_muscle spine hand horn
choroid surprising admirable skeletal_muscle spine hand horn socket
uveoscleral_pathway surprising admirable socket lacrimal_vein popliteal_vein scleral_veins gastroomental_vein
hyaloid_membrane surprising admirable skeletal_muscle spine hand horn socket
organ_of_hearing surprising admirable skeletal_muscle spine hand horn socket
middle_ear surprising admirable socket skeletal_muscle spine hand horn
superior_cerebellar_artery surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
ileal_artery surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
jejunal_artery surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein superior_cerebellar_artery
renal_artery surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
superficial_epigastric_vein surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
superior_epigastric_veins surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
ethmoidal_vein surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
gastroomental_vein surprising admirable lacrimal_vein popliteal_vein scleral_veins jejunal_artery superior_cerebellar_artery
lacrimal_vein surprising admirable popliteal_vein scleral_veins gastroomental_vein jejunal_artery superior_cerebellar_artery
superior_ophthalmic_vein surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
pancreatic_vein surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
popliteal_vein surprising admirable lacrimal_vein scleral_veins gastroomental_vein jejunal_artery superior_cerebellar_artery
posterior_vein_of_the_left_ventricle surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
superior_pulmonary_vein surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
scleral_veins surprising admirable lacrimal_vein popliteal_vein gastroomental_vein jejunal_artery superior_cerebellar_artery
hepatic_lobe surprising admirable lobe_of_the_lung skeletal_muscle spine hand horn
lobe_of_the_lung surprising admirable hepatic_lobe skeletal_muscle spine hand horn
thoracic_duct surprising admirable canal_of_schlemm socket skeletal_muscle spine hand
antiserum joyful interesting linen waste mineral water myrrh
autacoid joyful interesting nectar epinephrine mineralocorticoid androsterone gastrointestinal_hormone
patent_ductus_arteriosus surprising admirable lacrimal_vein popliteal_vein scleral_veins gastroomental_vein jejunal_artery
epicardium surprising admirable skeletal_muscle spine hand horn socket
cytoplast joyful interesting ectoplasm linen waste mineral water
ectoplasm joyful interesting cytoplast linen waste mineral water
b_cell surprising admirable phagocyte basophil t_cell eosinophil neutrophil
t_cell surprising admirable phagocyte basophil b_cell eosinophil neutrophil
myofibril joyful interesting paraphysis lint cashmere bassine linen
microglia surprising admirable shoot bud natural_object down skeletal_muscle
pia_mater surprising admirable skeletal_muscle spine hand horn socket
cerebellar_hemisphere surprising admirable socket skeletal_muscle spine hand horn
renal_cortex surprising admirable shoot bud natural_object down skeletal_muscle
hypogastric_plexus surprising admirable plexus_dentalis socket skeletal_muscle spine hand
plexus_dentalis surprising admirable hypogastric_plexus socket skeletal_muscle spine hand
imperforate_anus surprising admirable socket skeletal_muscle spine hand horn
frontal_suture surprising admirable skeletal_muscle spine hand horn socket
wasp_waist surprising admirable skeletal_muscle spine hand horn socket
spindlelegs surprising admirable hand skeletal_muscle spine horn socket
